file, #v, #c, #l
rand100_q0.8/127.12.cnf, 100, 127, 381
rand100_q0.8/125.13.cnf, 100, 125, 375
rand100_q0.8/231.17.cnf, 100, 231, 693
rand100_q0.8/39.14.cnf, 100, 39, 117
rand100_q0.8/247.20.cnf, 100, 247, 741
rand100_q0.8/143.10.cnf, 100, 143, 429
rand100_q0.8/266.12.cnf, 100, 266, 798
rand100_q0.8/233.16.cnf, 100, 233, 699
rand100_q0.8/281.13.cnf, 100, 281, 843
rand100_q0.8/173.20.cnf, 100, 173, 519
rand100_q0.8/185.3.cnf, 100, 185, 555
rand100_q0.8/204.11.cnf, 100, 204, 612
rand100_q0.8/5.7.cnf, 100, 5, 15
rand100_q0.8/8.18.cnf, 100, 8, 24
rand100_q0.8/32.9.cnf, 100, 32, 96
rand100_q0.8/159.16.cnf, 100, 159, 477
rand100_q0.8/123.6.cnf, 100, 123, 369
rand100_q0.8/67.10.cnf, 100, 67, 201
rand100_q0.8/215.19.cnf, 100, 215, 645
rand100_q0.8/48.10.cnf, 100, 48, 144
rand100_q0.8/297.4.cnf, 100, 297, 891
rand100_q0.8/9.16.cnf, 100, 9, 27
rand100_q0.8/321.15.cnf, 100, 321, 963
rand100_q0.8/188.12.cnf, 100, 188, 564
rand100_q0.8/250.20.cnf, 100, 250, 750
rand100_q0.8/168.20.cnf, 100, 168, 504
rand100_q0.8/186.11.cnf, 100, 186, 558
rand100_q0.8/470.17.cnf, 100, 470, 1410
rand100_q0.8/119.1.cnf, 100, 119, 357
rand100_q0.8/174.11.cnf, 100, 174, 522
rand100_q0.8/56.17.cnf, 100, 56, 168
rand100_q0.8/375.10.cnf, 100, 375, 1125
rand100_q0.8/324.16.cnf, 100, 324, 972
rand100_q0.8/199.15.cnf, 100, 199, 597
rand100_q0.8/226.6.cnf, 100, 226, 678
rand100_q0.8/289.19.cnf, 100, 289, 867
rand100_q0.8/58.18.cnf, 100, 58, 174
rand100_q0.8/103.8.cnf, 100, 103, 309
rand100_q0.8/324.7.cnf, 100, 324, 972
rand100_q0.8/111.19.cnf, 100, 111, 333
rand100_q0.8/73.8.cnf, 100, 73, 219
rand100_q0.8/368.4.cnf, 100, 368, 1104
rand100_q0.8/115.16.cnf, 100, 115, 345
rand100_q0.8/315.18.cnf, 100, 315, 945
rand100_q0.8/266.4.cnf, 100, 266, 798
rand100_q0.8/34.12.cnf, 100, 34, 102
rand100_q0.8/247.3.cnf, 100, 247, 741
rand100_q0.8/83.6.cnf, 100, 83, 249
rand100_q0.8/256.9.cnf, 100, 256, 768
rand100_q0.8/148.10.cnf, 100, 148, 444
rand100_q0.8/77.14.cnf, 100, 77, 231
rand100_q0.8/93.4.cnf, 100, 93, 279
rand100_q0.8/92.13.cnf, 100, 92, 276
rand100_q0.8/373.16.cnf, 100, 373, 1119
rand100_q0.8/13.9.cnf, 100, 13, 39
rand100_q0.8/230.13.cnf, 100, 230, 690
rand100_q0.8/104.20.cnf, 100, 104, 312
rand100_q0.8/288.8.cnf, 100, 288, 864
rand100_q0.8/23.7.cnf, 100, 23, 69
rand100_q0.8/215.9.cnf, 100, 215, 645
rand100_q0.8/341.5.cnf, 100, 341, 1023
rand100_q0.8/33.5.cnf, 100, 33, 99
rand100_q0.8/332.16.cnf, 100, 332, 996
rand100_q0.8/355.3.cnf, 100, 355, 1065
rand100_q0.8/43.3.cnf, 100, 43, 129
rand100_q0.8/166.9.cnf, 100, 166, 498
rand100_q0.8/163.3.cnf, 100, 163, 489
rand100_q0.8/250.7.cnf, 100, 250, 750
rand100_q0.8/344.14.cnf, 100, 344, 1032
rand100_q0.8/63.10.cnf, 100, 63, 189
rand100_q0.8/176.15.cnf, 100, 176, 528
rand100_q0.8/322.1.cnf, 100, 322, 966
rand100_q0.8/54.8.cnf, 100, 54, 162
rand100_q0.8/231.3.cnf, 100, 231, 693
rand100_q0.8/249.6.cnf, 100, 249, 747
rand100_q0.8/320.12.cnf, 100, 320, 960
rand100_q0.8/45.19.cnf, 100, 45, 135
rand100_q0.8/293.20.cnf, 100, 293, 879
rand100_q0.8/64.6.cnf, 100, 64, 192
rand100_q0.8/231.15.cnf, 100, 231, 693
rand100_q0.8/168.2.cnf, 100, 168, 504
rand100_q0.8/217.18.cnf, 100, 217, 651
rand100_q0.8/74.4.cnf, 100, 74, 222
rand100_q0.8/258.7.cnf, 100, 258, 774
rand100_q0.8/117.2.cnf, 100, 117, 351
rand100_q0.8/380.11.cnf, 100, 380, 1140
rand100_q0.8/242.3.cnf, 100, 242, 726
rand100_q0.8/84.2.cnf, 100, 84, 252
rand100_q0.8/11.12.cnf, 100, 11, 33
rand100_q0.8/218.1.cnf, 100, 218, 654
rand100_q0.8/189.8.cnf, 100, 189, 567
rand100_q0.8/392.4.cnf, 100, 392, 1176
rand100_q0.8/259.2.cnf, 100, 259, 777
rand100_q0.8/278.15.cnf, 100, 278, 834
rand100_q0.8/173.4.cnf, 100, 173, 519
rand100_q0.8/196.6.cnf, 100, 196, 588
rand100_q0.8/122.15.cnf, 100, 122, 366
rand100_q0.8/163.10.cnf, 100, 163, 489
rand100_q0.8/75.13.cnf, 100, 75, 225
rand100_q0.8/332.17.cnf, 100, 332, 996
rand100_q0.8/150.1.cnf, 100, 150, 450
rand100_q0.8/14.5.cnf, 100, 14, 42
rand100_q0.8/280.10.cnf, 100, 280, 840
rand100_q0.8/356.14.cnf, 100, 356, 1068
rand100_q0.8/135.5.cnf, 100, 135, 405
rand100_q0.8/13.12.cnf, 100, 13, 39
rand100_q0.8/29.12.cnf, 100, 29, 87
rand100_q0.8/24.3.cnf, 100, 24, 72
rand100_q0.8/212.4.cnf, 100, 212, 636
rand100_q0.8/134.13.cnf, 100, 134, 402
rand100_q0.8/201.7.cnf, 100, 201, 603
rand100_q0.8/388.19.cnf, 100, 388, 1164
rand100_q0.8/184.10.cnf, 100, 184, 552
rand100_q0.8/175.5.cnf, 100, 175, 525
rand100_q0.8/273.10.cnf, 100, 273, 819
rand100_q0.8/34.1.cnf, 100, 34, 102
rand100_q0.8/119.2.cnf, 100, 119, 357
rand100_q0.8/117.10.cnf, 100, 117, 351
rand100_q0.8/39.10.cnf, 100, 39, 117
rand100_q0.8/234.16.cnf, 100, 234, 702
rand100_q0.8/70.15.cnf, 100, 70, 210
rand100_q0.8/102.2.cnf, 100, 102, 306
rand100_q0.8/234.7.cnf, 100, 234, 702
rand100_q0.8/237.18.cnf, 100, 237, 711
rand100_q0.8/254.20.cnf, 100, 254, 762
rand100_q0.8/232.8.cnf, 100, 232, 696
rand100_q0.8/55.4.cnf, 100, 55, 165
rand100_q0.8/123.11.cnf, 100, 123, 369
rand100_q0.8/200.3.cnf, 100, 200, 600
rand100_q0.8/140.11.cnf, 100, 140, 420
rand100_q0.8/148.9.cnf, 100, 148, 444
rand100_q0.8/65.2.cnf, 100, 65, 195
rand100_q0.8/173.7.cnf, 100, 173, 519
rand100_q0.8/192.6.cnf, 100, 192, 576
rand100_q0.8/251.20.cnf, 100, 251, 753
rand100_q0.8/238.7.cnf, 100, 238, 714
rand100_q0.8/303.6.cnf, 100, 303, 909
rand100_q0.8/286.9.cnf, 100, 286, 858
rand100_q0.8/234.4.cnf, 100, 234, 702
rand100_q0.8/360.5.cnf, 100, 360, 1080
rand100_q0.8/35.12.cnf, 100, 35, 105
rand100_q0.8/149.5.cnf, 100, 149, 447
rand100_q0.8/42.13.cnf, 100, 42, 126
rand100_q0.8/163.8.cnf, 100, 163, 489
rand100_q0.8/146.15.cnf, 100, 146, 438
rand100_q0.8/188.9.cnf, 100, 188, 564
rand100_q0.8/364.3.cnf, 100, 364, 1092
rand100_q0.8/33.11.cnf, 100, 33, 99
rand100_q0.8/15.1.cnf, 100, 15, 45
rand100_q0.8/139.13.cnf, 100, 139, 417
rand100_q0.8/322.6.cnf, 100, 322, 966
rand100_q0.8/191.13.cnf, 100, 191, 573
rand100_q0.8/245.3.cnf, 100, 245, 735
rand100_q0.8/36.11.cnf, 100, 36, 108
rand100_q0.8/82.19.cnf, 100, 82, 246
rand100_q0.8/181.9.cnf, 100, 181, 543
rand100_q0.8/180.3.cnf, 100, 180, 540
rand100_q0.8/256.1.cnf, 100, 256, 768
rand100_q0.8/286.15.cnf, 100, 286, 858
rand100_q0.8/85.17.cnf, 100, 85, 255
rand100_q0.8/111.10.cnf, 100, 111, 333
rand100_q0.8/279.20.cnf, 100, 279, 837
rand100_q0.8/158.10.cnf, 100, 158, 474
rand100_q0.8/260.14.cnf, 100, 260, 780
rand100_q0.8/30.12.cnf, 100, 30, 90
rand100_q0.8/135.9.cnf, 100, 135, 405
rand100_q0.8/169.11.cnf, 100, 169, 507
rand100_q0.8/305.15.cnf, 100, 305, 915
rand100_q0.8/48.18.cnf, 100, 48, 144
rand100_q0.8/265.16.cnf, 100, 265, 795
rand100_q0.8/134.20.cnf, 100, 134, 402
rand100_q0.8/81.10.cnf, 100, 81, 243
rand100_q0.8/44.20.cnf, 100, 44, 132
rand100_q0.8/284.18.cnf, 100, 284, 852
rand100_q0.8/48.19.cnf, 100, 48, 144
rand100_q0.8/171.1.cnf, 100, 171, 513
rand100_q0.8/290.8.cnf, 100, 290, 870
rand100_q0.8/202.12.cnf, 100, 202, 606
rand100_q0.8/289.15.cnf, 100, 289, 867
rand100_q0.8/153.9.cnf, 100, 153, 459
rand100_q0.8/75.12.cnf, 100, 75, 225
rand100_q0.8/71.14.cnf, 100, 71, 213
rand100_q0.8/80.11.cnf, 100, 80, 240
rand100_q0.8/222.15.cnf, 100, 222, 666
rand100_q0.8/136.17.cnf, 100, 136, 408
rand100_q0.8/83.14.cnf, 100, 83, 249
rand100_q0.8/212.10.cnf, 100, 212, 636
rand100_q0.8/126.5.cnf, 100, 126, 378
rand100_q0.8/87.14.cnf, 100, 87, 261
rand100_q0.8/197.12.cnf, 100, 197, 591
rand100_q0.8/120.6.cnf, 100, 120, 360
rand100_q0.8/80.10.cnf, 100, 80, 240
rand100_q0.8/121.18.cnf, 100, 121, 363
rand100_q0.8/259.3.cnf, 100, 259, 777
rand100_q0.8/116.8.cnf, 100, 116, 348
rand100_q0.8/137.12.cnf, 100, 137, 411
rand100_q0.8/273.11.cnf, 100, 273, 819
rand100_q0.8/338.15.cnf, 100, 338, 1014
rand100_q0.8/229.19.cnf, 100, 229, 687
rand100_q0.8/218.6.cnf, 100, 218, 654
rand100_q0.8/40.11.cnf, 100, 40, 120
rand100_q0.8/108.8.cnf, 100, 108, 324
rand100_q0.8/265.5.cnf, 100, 265, 795
rand100_q0.8/199.5.cnf, 100, 199, 597
rand100_q0.8/222.20.cnf, 100, 222, 666
rand100_q0.8/352.19.cnf, 100, 352, 1056
rand100_q0.8/171.6.cnf, 100, 171, 513
rand100_q0.8/372.17.cnf, 100, 372, 1116
rand100_q0.8/241.14.cnf, 100, 241, 723
rand100_q0.8/330.10.cnf, 100, 330, 990
rand100_q0.8/83.18.cnf, 100, 83, 249
rand100_q0.8/229.15.cnf, 100, 229, 687
rand100_q0.8/165.18.cnf, 100, 165, 495
rand100_q0.8/82.17.cnf, 100, 82, 246
rand100_q0.8/177.2.cnf, 100, 177, 531
rand100_q0.8/392.2.cnf, 100, 392, 1176
rand100_q0.8/134.8.cnf, 100, 134, 402
rand100_q0.8/110.13.cnf, 100, 110, 330
rand100_q0.8/316.14.cnf, 100, 316, 948
rand100_q0.8/195.15.cnf, 100, 195, 585
rand100_q0.8/102.4.cnf, 100, 102, 306
rand100_q0.8/87.8.cnf, 100, 87, 261
rand100_q0.8/333.1.cnf, 100, 333, 999
rand100_q0.8/100.8.cnf, 100, 100, 300
rand100_q0.8/97.6.cnf, 100, 97, 291
rand100_q0.8/105.19.cnf, 100, 105, 315
rand100_q0.8/225.13.cnf, 100, 225, 675
rand100_q0.8/111.9.cnf, 100, 111, 333
rand100_q0.8/191.9.cnf, 100, 191, 573
rand100_q0.8/160.17.cnf, 100, 160, 480
rand100_q0.8/40.9.cnf, 100, 40, 120
rand100_q0.8/27.9.cnf, 100, 27, 81
rand100_q0.8/262.1.cnf, 100, 262, 786
rand100_q0.8/381.2.cnf, 100, 381, 1143
rand100_q0.8/108.9.cnf, 100, 108, 324
rand100_q0.8/323.17.cnf, 100, 323, 969
rand100_q0.8/50.7.cnf, 100, 50, 150
rand100_q0.8/284.10.cnf, 100, 284, 852
rand100_q0.8/13.17.cnf, 100, 13, 39
rand100_q0.8/168.12.cnf, 100, 168, 504
rand100_q0.8/37.7.cnf, 100, 37, 111
rand100_q0.8/39.17.cnf, 100, 39, 117
rand100_q0.8/130.18.cnf, 100, 130, 390
rand100_q0.8/60.5.cnf, 100, 60, 180
rand100_q0.8/47.5.cnf, 100, 47, 141
rand100_q0.8/204.4.cnf, 100, 204, 612
rand100_q0.8/99.11.cnf, 100, 99, 297
rand100_q0.8/261.8.cnf, 100, 261, 783
rand100_q0.8/18.17.cnf, 100, 18, 54
rand100_q0.8/181.17.cnf, 100, 181, 543
rand100_q0.8/70.3.cnf, 100, 70, 210
rand100_q0.8/93.19.cnf, 100, 93, 279
rand100_q0.8/80.1.cnf, 100, 80, 240
rand100_q0.8/325.20.cnf, 100, 325, 975
rand100_q0.8/428.7.cnf, 100, 428, 1284
rand100_q0.8/82.11.cnf, 100, 82, 246
rand100_q0.8/209.4.cnf, 100, 209, 627
rand100_q0.8/111.18.cnf, 100, 111, 333
rand100_q0.8/175.17.cnf, 100, 175, 525
rand100_q0.8/68.8.cnf, 100, 68, 204
rand100_q0.8/303.9.cnf, 100, 303, 909
rand100_q0.8/174.9.cnf, 100, 174, 522
rand100_q0.8/182.14.cnf, 100, 182, 546
rand100_q0.8/144.6.cnf, 100, 144, 432
rand100_q0.8/78.6.cnf, 100, 78, 234
rand100_q0.8/10.4.cnf, 100, 10, 30
rand100_q0.8/203.19.cnf, 100, 203, 609
rand100_q0.8/184.2.cnf, 100, 184, 552
rand100_q0.8/275.20.cnf, 100, 275, 825
rand100_q0.8/216.8.cnf, 100, 216, 648
rand100_q0.8/44.11.cnf, 100, 44, 132
rand100_q0.8/88.4.cnf, 100, 88, 264
rand100_q0.8/20.2.cnf, 100, 20, 60
rand100_q0.8/110.4.cnf, 100, 110, 330
rand100_q0.8/335.8.cnf, 100, 335, 1005
rand100_q0.8/59.19.cnf, 100, 59, 177
rand100_q0.8/144.17.cnf, 100, 144, 432
rand100_q0.8/164.15.cnf, 100, 164, 492
rand100_q0.8/100.3.cnf, 100, 100, 300
rand100_q0.8/45.11.cnf, 100, 45, 135
rand100_q0.8/130.6.cnf, 100, 130, 390
rand100_q0.8/69.16.cnf, 100, 69, 207
rand100_q0.8/12.14.cnf, 100, 12, 36
rand100_q0.8/148.15.cnf, 100, 148, 444
rand100_q0.8/98.2.cnf, 100, 98, 294
rand100_q0.8/24.18.cnf, 100, 24, 72
rand100_q0.8/78.11.cnf, 100, 78, 234
rand100_q0.8/1.1.cnf, 100, 1, 3
rand100_q0.8/18.7.cnf, 100, 18, 54
rand100_q0.8/212.3.cnf, 100, 212, 636
rand100_q0.8/140.5.cnf, 100, 140, 420
rand100_q0.8/136.20.cnf, 100, 136, 408
rand100_q0.8/287.2.cnf, 100, 287, 861
rand100_q0.8/275.17.cnf, 100, 275, 825
rand100_q0.8/95.18.cnf, 100, 95, 285
rand100_q0.8/62.14.cnf, 100, 62, 186
rand100_q0.8/28.5.cnf, 100, 28, 84
rand100_q0.8/252.19.cnf, 100, 252, 756
rand100_q0.8/198.8.cnf, 100, 198, 594
rand100_q0.8/245.7.cnf, 100, 245, 735
rand100_q0.8/317.12.cnf, 100, 317, 951
rand100_q0.8/258.14.cnf, 100, 258, 774
rand100_q0.8/51.3.cnf, 100, 51, 153
rand100_q0.8/38.3.cnf, 100, 38, 114
rand100_q0.8/379.11.cnf, 100, 379, 1137
rand100_q0.8/129.18.cnf, 100, 129, 387
rand100_q0.8/285.15.cnf, 100, 285, 855
rand100_q0.8/61.1.cnf, 100, 61, 183
rand100_q0.8/48.1.cnf, 100, 48, 144
rand100_q0.8/303.14.cnf, 100, 303, 909
rand100_q0.8/168.6.cnf, 100, 168, 504
rand100_q0.8/267.17.cnf, 100, 267, 801
rand100_q0.8/49.8.cnf, 100, 49, 147
rand100_q0.8/116.20.cnf, 100, 116, 348
rand100_q0.8/399.7.cnf, 100, 399, 1197
rand100_q0.8/198.19.cnf, 100, 198, 594
rand100_q0.8/51.19.cnf, 100, 51, 153
rand100_q0.8/296.17.cnf, 100, 296, 888
rand100_q0.8/285.7.cnf, 100, 285, 855
rand100_q0.8/59.6.cnf, 100, 59, 177
rand100_q0.8/206.17.cnf, 100, 206, 618
rand100_q0.8/229.4.cnf, 100, 229, 687
rand100_q0.8/65.13.cnf, 100, 65, 195
rand100_q0.8/171.16.cnf, 100, 171, 513
rand100_q0.8/242.14.cnf, 100, 242, 726
rand100_q0.8/179.17.cnf, 100, 179, 537
rand100_q0.8/69.4.cnf, 100, 69, 207
rand100_q0.8/106.3.cnf, 100, 106, 318
rand100_q0.8/300.4.cnf, 100, 300, 900
rand100_q0.8/325.14.cnf, 100, 325, 975
rand100_q0.8/261.4.cnf, 100, 261, 783
rand100_q0.8/282.12.cnf, 100, 282, 846
rand100_q0.8/79.2.cnf, 100, 79, 237
rand100_q0.8/179.11.cnf, 100, 179, 537
rand100_q0.8/290.5.cnf, 100, 290, 870
rand100_q0.8/383.18.cnf, 100, 383, 1149
rand100_q0.8/128.16.cnf, 100, 128, 384
rand100_q0.8/159.2.cnf, 100, 159, 477
rand100_q0.8/211.14.cnf, 100, 211, 633
rand100_q0.8/171.12.cnf, 100, 171, 513
rand100_q0.8/243.16.cnf, 100, 243, 729
rand100_q0.8/177.10.cnf, 100, 177, 531
rand100_q0.8/154.18.cnf, 100, 154, 462
rand100_q0.8/46.19.cnf, 100, 46, 138
rand100_q0.8/130.16.cnf, 100, 130, 390
rand100_q0.8/7.3.cnf, 100, 7, 21
rand100_q0.8/165.14.cnf, 100, 165, 495
rand100_q0.8/251.11.cnf, 100, 251, 753
rand100_q0.8/249.11.cnf, 100, 249, 747
rand100_q0.8/19.3.cnf, 100, 19, 57
rand100_q0.8/187.3.cnf, 100, 187, 561
rand100_q0.8/27.13.cnf, 100, 27, 81
rand100_q0.8/29.1.cnf, 100, 29, 87
rand100_q0.8/186.9.cnf, 100, 186, 558
rand100_q0.8/103.3.cnf, 100, 103, 309
rand100_q0.8/113.7.cnf, 100, 113, 339
rand100_q0.8/205.13.cnf, 100, 205, 615
rand100_q0.8/96.14.cnf, 100, 96, 288
rand100_q0.8/156.18.cnf, 100, 156, 468
rand100_q0.8/250.5.cnf, 100, 250, 750
rand100_q0.8/232.5.cnf, 100, 232, 696
rand100_q0.8/271.17.cnf, 100, 271, 813
rand100_q0.8/187.13.cnf, 100, 187, 561
rand100_q0.8/194.11.cnf, 100, 194, 582
rand100_q0.8/147.6.cnf, 100, 147, 441
rand100_q0.8/3.11.cnf, 100, 3, 9
rand100_q0.8/305.11.cnf, 100, 305, 915
rand100_q0.8/232.3.cnf, 100, 232, 696
rand100_q0.8/244.14.cnf, 100, 244, 732
rand100_q0.8/282.2.cnf, 100, 282, 846
rand100_q0.8/248.9.cnf, 100, 248, 744
rand100_q0.8/176.5.cnf, 100, 176, 528
rand100_q0.8/175.3.cnf, 100, 175, 525
rand100_q0.8/237.1.cnf, 100, 237, 711
rand100_q0.8/165.15.cnf, 100, 165, 495
rand100_q0.8/41.16.cnf, 100, 41, 123
rand100_q0.8/107.9.cnf, 100, 107, 321
rand100_q0.8/256.20.cnf, 100, 256, 768
rand100_q0.8/244.6.cnf, 100, 244, 732
rand100_q0.8/15.17.cnf, 100, 15, 45
rand100_q0.8/215.8.cnf, 100, 215, 645
rand100_q0.8/92.9.cnf, 100, 92, 276
rand100_q0.8/127.1.cnf, 100, 127, 381
rand100_q0.8/69.14.cnf, 100, 69, 207
rand100_q0.8/112.2.cnf, 100, 112, 336
rand100_q0.8/313.20.cnf, 100, 313, 939
rand100_q0.8/158.7.cnf, 100, 158, 474
rand100_q0.8/114.12.cnf, 100, 114, 342
rand100_q0.8/8.19.cnf, 100, 8, 24
rand100_q0.8/164.1.cnf, 100, 164, 492
rand100_q0.8/177.14.cnf, 100, 177, 531
rand100_q0.8/9.17.cnf, 100, 9, 27
rand100_q0.8/397.7.cnf, 100, 397, 1191
rand100_q0.8/63.18.cnf, 100, 63, 189
rand100_q0.8/226.2.cnf, 100, 226, 678
rand100_q0.8/86.17.cnf, 100, 86, 258
rand100_q0.8/115.15.cnf, 100, 115, 345
rand100_q0.8/297.7.cnf, 100, 297, 891
rand100_q0.8/201.20.cnf, 100, 201, 603
rand100_q0.8/253.7.cnf, 100, 253, 759
rand100_q0.8/143.4.cnf, 100, 143, 429
rand100_q0.8/200.1.cnf, 100, 200, 600
rand100_q0.8/274.9.cnf, 100, 274, 822
rand100_q0.8/251.18.cnf, 100, 251, 753
rand100_q0.8/206.2.cnf, 100, 206, 618
rand100_q0.8/144.18.cnf, 100, 144, 432
rand100_q0.8/73.9.cnf, 100, 73, 219
rand100_q0.8/178.18.cnf, 100, 178, 534
rand100_q0.8/292.19.cnf, 100, 292, 876
rand100_q0.8/83.7.cnf, 100, 83, 249
rand100_q0.8/2.4.cnf, 100, 2, 6
rand100_q0.8/93.5.cnf, 100, 93, 279
rand100_q0.8/371.14.cnf, 100, 371, 1113
rand100_q0.8/184.3.cnf, 100, 184, 552
rand100_q0.8/199.7.cnf, 100, 199, 597
rand100_q0.8/254.16.cnf, 100, 254, 762
rand100_q0.8/264.19.cnf, 100, 264, 792
rand100_q0.8/106.6.cnf, 100, 106, 318
rand100_q0.8/322.13.cnf, 100, 322, 966
rand100_q0.8/102.14.cnf, 100, 102, 306
rand100_q0.8/238.15.cnf, 100, 238, 714
rand100_q0.8/217.20.cnf, 100, 217, 651
rand100_q0.8/123.10.cnf, 100, 123, 369
rand100_q0.8/23.8.cnf, 100, 23, 69
rand100_q0.8/294.9.cnf, 100, 294, 882
rand100_q0.8/252.2.cnf, 100, 252, 756
rand100_q0.8/144.1.cnf, 100, 144, 432
rand100_q0.8/33.6.cnf, 100, 33, 99
rand100_q0.8/138.5.cnf, 100, 138, 414
rand100_q0.8/330.12.cnf, 100, 330, 990
rand100_q0.8/234.17.cnf, 100, 234, 702
rand100_q0.8/338.6.cnf, 100, 338, 1014
rand100_q0.8/162.20.cnf, 100, 162, 486
rand100_q0.8/43.4.cnf, 100, 43, 129
rand100_q0.8/318.2.cnf, 100, 318, 954
rand100_q0.8/166.12.cnf, 100, 166, 498
rand100_q0.8/125.6.cnf, 100, 125, 375
rand100_q0.8/145.20.cnf, 100, 145, 435
rand100_q0.8/190.1.cnf, 100, 190, 570
rand100_q0.8/54.9.cnf, 100, 54, 162
rand100_q0.8/336.17.cnf, 100, 336, 1008
rand100_q0.8/19.17.cnf, 100, 19, 57
rand100_q0.8/248.19.cnf, 100, 248, 744
rand100_q0.8/303.7.cnf, 100, 303, 909
rand100_q0.8/64.7.cnf, 100, 64, 192
rand100_q0.8/303.2.cnf, 100, 303, 909
rand100_q0.8/186.7.cnf, 100, 186, 558
rand100_q0.8/270.2.cnf, 100, 270, 810
rand100_q0.8/126.1.cnf, 100, 126, 378
rand100_q0.8/74.5.cnf, 100, 74, 222
rand100_q0.8/270.4.cnf, 100, 270, 810
rand100_q0.8/84.3.cnf, 100, 84, 252
rand100_q0.8/8.6.cnf, 100, 8, 24
rand100_q0.8/138.17.cnf, 100, 138, 414
rand100_q0.8/119.19.cnf, 100, 119, 357
rand100_q0.8/97.13.cnf, 100, 97, 291
rand100_q0.8/165.19.cnf, 100, 165, 495
rand100_q0.8/94.1.cnf, 100, 94, 282
rand100_q0.8/270.1.cnf, 100, 270, 810
