file, #v, #c, #l
r75k3q0.6c8/80.1.cnf, 75, 80, 240
r75k3q0.6c8/209.4.cnf, 75, 209, 627
r75k3q0.6c8/292.1.cnf, 75, 292, 876
r75k3q0.6c8/10.4.cnf, 75, 10, 30
r75k3q0.6c8/184.2.cnf, 75, 184, 552
r75k3q0.6c8/88.4.cnf, 75, 88, 264
r75k3q0.6c8/20.2.cnf, 75, 20, 60
r75k3q0.6c8/110.4.cnf, 75, 110, 330
r75k3q0.6c8/100.3.cnf, 75, 100, 300
r75k3q0.6c8/98.2.cnf, 75, 98, 294
r75k3q0.6c8/1.1.cnf, 75, 1, 3
r75k3q0.6c8/212.3.cnf, 75, 212, 636
r75k3q0.6c8/140.5.cnf, 75, 140, 420
r75k3q0.6c8/287.2.cnf, 75, 287, 861
r75k3q0.6c8/28.5.cnf, 75, 28, 84
r75k3q0.6c8/51.3.cnf, 75, 51, 153
r75k3q0.6c8/38.3.cnf, 75, 38, 114
r75k3q0.6c8/61.1.cnf, 75, 61, 183
r75k3q0.6c8/48.1.cnf, 75, 48, 144
r75k3q0.6c8/229.4.cnf, 75, 229, 687
r75k3q0.6c8/69.4.cnf, 75, 69, 207
r75k3q0.6c8/106.3.cnf, 75, 106, 318
r75k3q0.6c8/261.4.cnf, 75, 261, 783
r75k3q0.6c8/79.2.cnf, 75, 79, 237
r75k3q0.6c8/290.5.cnf, 75, 290, 870
r75k3q0.6c8/159.2.cnf, 75, 159, 477
r75k3q0.6c8/7.3.cnf, 75, 7, 21
r75k3q0.6c8/19.3.cnf, 75, 19, 57
r75k3q0.6c8/187.3.cnf, 75, 187, 561
r75k3q0.6c8/29.1.cnf, 75, 29, 87
r75k3q0.6c8/103.3.cnf, 75, 103, 309
r75k3q0.6c8/250.5.cnf, 75, 250, 750
r75k3q0.6c8/232.5.cnf, 75, 232, 696
r75k3q0.6c8/298.4.cnf, 75, 298, 894
r75k3q0.6c8/232.3.cnf, 75, 232, 696
r75k3q0.6c8/282.2.cnf, 75, 282, 846
r75k3q0.6c8/176.5.cnf, 75, 176, 528
r75k3q0.6c8/175.3.cnf, 75, 175, 525
r75k3q0.6c8/237.1.cnf, 75, 237, 711
r75k3q0.6c8/339.4.cnf, 75, 339, 1017
r75k3q0.6c8/127.1.cnf, 75, 127, 381
r75k3q0.6c8/112.2.cnf, 75, 112, 336
r75k3q0.6c8/164.1.cnf, 75, 164, 492
r75k3q0.6c8/226.2.cnf, 75, 226, 678
r75k3q0.6c8/143.4.cnf, 75, 143, 429
r75k3q0.6c8/200.1.cnf, 75, 200, 600
r75k3q0.6c8/206.2.cnf, 75, 206, 618
r75k3q0.6c8/2.4.cnf, 75, 2, 6
r75k3q0.6c8/93.5.cnf, 75, 93, 279
r75k3q0.6c8/184.3.cnf, 75, 184, 552
r75k3q0.6c8/252.2.cnf, 75, 252, 756
r75k3q0.6c8/144.1.cnf, 75, 144, 432
r75k3q0.6c8/138.5.cnf, 75, 138, 414
r75k3q0.6c8/43.4.cnf, 75, 43, 129
r75k3q0.6c8/190.1.cnf, 75, 190, 570
r75k3q0.6c8/303.2.cnf, 75, 303, 909
r75k3q0.6c8/270.2.cnf, 75, 270, 810
r75k3q0.6c8/126.1.cnf, 75, 126, 378
r75k3q0.6c8/74.5.cnf, 75, 74, 222
r75k3q0.6c8/270.4.cnf, 75, 270, 810
r75k3q0.6c8/84.3.cnf, 75, 84, 252
r75k3q0.6c8/94.1.cnf, 75, 94, 282
r75k3q0.6c8/273.2.cnf, 75, 273, 819
r75k3q0.6c8/201.2.cnf, 75, 201, 603
r75k3q0.6c8/24.4.cnf, 75, 24, 72
r75k3q0.6c8/209.5.cnf, 75, 209, 627
r75k3q0.6c8/224.5.cnf, 75, 224, 672
r75k3q0.6c8/34.2.cnf, 75, 34, 102
r75k3q0.6c8/55.5.cnf, 75, 55, 165
r75k3q0.6c8/65.3.cnf, 75, 65, 195
r75k3q0.6c8/142.5.cnf, 75, 142, 426
r75k3q0.6c8/256.5.cnf, 75, 256, 768
r75k3q0.6c8/245.5.cnf, 75, 245, 735
r75k3q0.6c8/75.1.cnf, 75, 75, 225
r75k3q0.6c8/235.2.cnf, 75, 235, 705
r75k3q0.6c8/15.2.cnf, 75, 15, 45
r75k3q0.6c8/223.2.cnf, 75, 223, 669
r75k3q0.6c8/212.1.cnf, 75, 212, 636
r75k3q0.6c8/116.4.cnf, 75, 116, 348
r75k3q0.6c8/148.5.cnf, 75, 148, 444
r75k3q0.6c8/203.2.cnf, 75, 203, 609
r75k3q0.6c8/56.1.cnf, 75, 56, 168
r75k3q0.6c8/202.1.cnf, 75, 202, 606
r75k3q0.6c8/248.3.cnf, 75, 248, 744
r75k3q0.6c8/185.2.cnf, 75, 185, 555
r75k3q0.6c8/110.1.cnf, 75, 110, 330
r75k3q0.6c8/210.5.cnf, 75, 210, 630
r75k3q0.6c8/170.2.cnf, 75, 170, 510
r75k3q0.6c8/228.1.cnf, 75, 228, 684
r75k3q0.6c8/242.5.cnf, 75, 242, 726
r75k3q0.6c8/204.3.cnf, 75, 204, 612
r75k3q0.6c8/153.4.cnf, 75, 153, 459
r75k3q0.6c8/277.3.cnf, 75, 277, 831
r75k3q0.6c8/108.4.cnf, 75, 108, 324
r75k3q0.6c8/140.3.cnf, 75, 140, 420
r75k3q0.6c8/70.4.cnf, 75, 70, 210
r75k3q0.6c8/255.2.cnf, 75, 255, 765
r75k3q0.6c8/80.2.cnf, 75, 80, 240
r75k3q0.6c8/10.5.cnf, 75, 10, 30
r75k3q0.6c8/88.5.cnf, 75, 88, 264
r75k3q0.6c8/20.3.cnf, 75, 20, 60
r75k3q0.6c8/207.4.cnf, 75, 207, 621
r75k3q0.6c8/247.2.cnf, 75, 247, 741
r75k3q0.6c8/98.3.cnf, 75, 98, 294
r75k3q0.6c8/30.1.cnf, 75, 30, 90
r75k3q0.6c8/169.5.cnf, 75, 169, 507
r75k3q0.6c8/139.2.cnf, 75, 139, 417
r75k3q0.6c8/149.4.cnf, 75, 149, 447
r75k3q0.6c8/51.4.cnf, 75, 51, 153
r75k3q0.6c8/38.4.cnf, 75, 38, 114
r75k3q0.6c8/61.2.cnf, 75, 61, 183
r75k3q0.6c8/48.2.cnf, 75, 48, 144
r75k3q0.6c8/211.4.cnf, 75, 211, 633
r75k3q0.6c8/69.5.cnf, 75, 69, 207
r75k3q0.6c8/303.1.cnf, 75, 303, 909
r75k3q0.6c8/79.3.cnf, 75, 79, 237
r75k3q0.6c8/11.1.cnf, 75, 11, 33
r75k3q0.6c8/89.1.cnf, 75, 89, 267
r75k3q0.6c8/128.5.cnf, 75, 128, 384
r75k3q0.6c8/142.2.cnf, 75, 142, 426
r75k3q0.6c8/111.5.cnf, 75, 111, 333
r75k3q0.6c8/19.4.cnf, 75, 19, 57
r75k3q0.6c8/29.2.cnf, 75, 29, 87
r75k3q0.6c8/198.5.cnf, 75, 198, 594
r75k3q0.6c8/151.4.cnf, 75, 151, 453
r75k3q0.6c8/164.2.cnf, 75, 164, 492
r75k3q0.6c8/255.5.cnf, 75, 255, 765
r75k3q0.6c8/124.4.cnf, 75, 124, 372
r75k3q0.6c8/129.1.cnf, 75, 129, 387
r75k3q0.6c8/299.3.cnf, 75, 299, 897
r75k3q0.6c8/253.4.cnf, 75, 253, 759
r75k3q0.6c8/114.3.cnf, 75, 114, 342
r75k3q0.6c8/175.4.cnf, 75, 175, 525
r75k3q0.6c8/245.1.cnf, 75, 245, 735
r75k3q0.6c8/43.5.cnf, 75, 43, 129
r75k3q0.6c8/141.5.cnf, 75, 141, 423
r75k3q0.6c8/186.1.cnf, 75, 186, 558
r75k3q0.6c8/268.3.cnf, 75, 268, 804
r75k3q0.6c8/216.1.cnf, 75, 216, 648
r75k3q0.6c8/163.1.cnf, 75, 163, 489
r75k3q0.6c8/209.1.cnf, 75, 209, 627
r75k3q0.6c8/180.1.cnf, 75, 180, 540
r75k3q0.6c8/84.4.cnf, 75, 84, 252
r75k3q0.6c8/131.3.cnf, 75, 131, 393
r75k3q0.6c8/94.2.cnf, 75, 94, 282
r75k3q0.6c8/258.5.cnf, 75, 258, 774
r75k3q0.6c8/233.1.cnf, 75, 233, 699
r75k3q0.6c8/24.5.cnf, 75, 24, 72
r75k3q0.6c8/34.3.cnf, 75, 34, 102
r75k3q0.6c8/44.1.cnf, 75, 44, 132
r75k3q0.6c8/5.3.cnf, 75, 5, 15
r75k3q0.6c8/65.4.cnf, 75, 65, 195
r75k3q0.6c8/75.2.cnf, 75, 75, 225
r75k3q0.6c8/229.5.cnf, 75, 229, 687
r75k3q0.6c8/146.3.cnf, 75, 146, 438
r75k3q0.6c8/194.4.cnf, 75, 194, 582
r75k3q0.6c8/15.3.cnf, 75, 15, 45
r75k3q0.6c8/341.2.cnf, 75, 341, 1023
r75k3q0.6c8/25.1.cnf, 75, 25, 75
r75k3q0.6c8/279.3.cnf, 75, 279, 837
r75k3q0.6c8/56.2.cnf, 75, 56, 168
r75k3q0.6c8/180.2.cnf, 75, 180, 540
r75k3q0.6c8/179.2.cnf, 75, 179, 537
r75k3q0.6c8/174.4.cnf, 75, 174, 522
r75k3q0.6c8/109.2.cnf, 75, 109, 327
r75k3q0.6c8/119.4.cnf, 75, 119, 357
r75k3q0.6c8/308.4.cnf, 75, 308, 924
r75k3q0.6c8/172.4.cnf, 75, 172, 516
r75k3q0.6c8/116.3.cnf, 75, 116, 348
r75k3q0.6c8/212.2.cnf, 75, 212, 636
r75k3q0.6c8/136.5.cnf, 75, 136, 408
r75k3q0.6c8/160.5.cnf, 75, 160, 480
r75k3q0.6c8/308.3.cnf, 75, 308, 924
r75k3q0.6c8/176.2.cnf, 75, 176, 528
r75k3q0.6c8/244.3.cnf, 75, 244, 732
r75k3q0.6c8/308.2.cnf, 75, 308, 924
r75k3q0.6c8/283.5.cnf, 75, 283, 849
r75k3q0.6c8/112.4.cnf, 75, 112, 336
r75k3q0.6c8/70.5.cnf, 75, 70, 210
r75k3q0.6c8/80.3.cnf, 75, 80, 240
r75k3q0.6c8/90.1.cnf, 75, 90, 270
r75k3q0.6c8/115.3.cnf, 75, 115, 345
r75k3q0.6c8/20.4.cnf, 75, 20, 60
r75k3q0.6c8/227.2.cnf, 75, 227, 681
r75k3q0.6c8/98.4.cnf, 75, 98, 294
r75k3q0.6c8/30.2.cnf, 75, 30, 90
r75k3q0.6c8/207.5.cnf, 75, 207, 621
r75k3q0.6c8/51.5.cnf, 75, 51, 153
r75k3q0.6c8/38.5.cnf, 75, 38, 114
r75k3q0.6c8/181.2.cnf, 75, 181, 543
r75k3q0.6c8/61.3.cnf, 75, 61, 183
r75k3q0.6c8/48.3.cnf, 75, 48, 144
r75k3q0.6c8/71.1.cnf, 75, 71, 213
r75k3q0.6c8/110.5.cnf, 75, 110, 330
r75k3q0.6c8/79.4.cnf, 75, 79, 237
r75k3q0.6c8/11.2.cnf, 75, 11, 33
r75k3q0.6c8/295.4.cnf, 75, 295, 885
r75k3q0.6c8/120.5.cnf, 75, 120, 360
r75k3q0.6c8/89.2.cnf, 75, 89, 267
r75k3q0.6c8/233.2.cnf, 75, 233, 699
r75k3q0.6c8/157.5.cnf, 75, 157, 471
r75k3q0.6c8/160.4.cnf, 75, 160, 480
r75k3q0.6c8/238.3.cnf, 75, 238, 714
r75k3q0.6c8/19.5.cnf, 75, 19, 57
r75k3q0.6c8/241.2.cnf, 75, 241, 723
r75k3q0.6c8/29.3.cnf, 75, 29, 87
r75k3q0.6c8/322.2.cnf, 75, 322, 966
r75k3q0.6c8/52.1.cnf, 75, 52, 156
r75k3q0.6c8/179.1.cnf, 75, 179, 537
r75k3q0.6c8/39.1.cnf, 75, 39, 117
r75k3q0.6c8/198.4.cnf, 75, 198, 594
r75k3q0.6c8/171.3.cnf, 75, 171, 513
r75k3q0.6c8/263.2.cnf, 75, 263, 789
r75k3q0.6c8/226.5.cnf, 75, 226, 678
r75k3q0.6c8/125.4.cnf, 75, 125, 375
r75k3q0.6c8/309.2.cnf, 75, 309, 927
r75k3q0.6c8/221.4.cnf, 75, 221, 663
r75k3q0.6c8/234.1.cnf, 75, 234, 702
r75k3q0.6c8/220.4.cnf, 75, 220, 660
r75k3q0.6c8/129.2.cnf, 75, 129, 387
r75k3q0.6c8/113.5.cnf, 75, 113, 339
r75k3q0.6c8/268.5.cnf, 75, 268, 804
r75k3q0.6c8/280.3.cnf, 75, 280, 840
r75k3q0.6c8/122.1.cnf, 75, 122, 366
r75k3q0.6c8/288.3.cnf, 75, 288, 864
r75k3q0.6c8/182.1.cnf, 75, 182, 546
r75k3q0.6c8/178.2.cnf, 75, 178, 534
r75k3q0.6c8/326.4.cnf, 75, 326, 978
r75k3q0.6c8/304.3.cnf, 75, 304, 912
r75k3q0.6c8/84.5.cnf, 75, 84, 252
r75k3q0.6c8/316.5.cnf, 75, 316, 948
r75k3q0.6c8/209.2.cnf, 75, 209, 627
r75k3q0.6c8/94.3.cnf, 75, 94, 282
r75k3q0.6c8/219.4.cnf, 75, 219, 657
r75k3q0.6c8/141.3.cnf, 75, 141, 423
r75k3q0.6c8/34.4.cnf, 75, 34, 102
r75k3q0.6c8/229.1.cnf, 75, 229, 687
r75k3q0.6c8/44.2.cnf, 75, 44, 132
r75k3q0.6c8/233.5.cnf, 75, 233, 699
r75k3q0.6c8/65.5.cnf, 75, 65, 195
r75k3q0.6c8/137.4.cnf, 75, 137, 411
r75k3q0.6c8/196.1.cnf, 75, 196, 588
r75k3q0.6c8/75.3.cnf, 75, 75, 225
r75k3q0.6c8/85.1.cnf, 75, 85, 255
r75k3q0.6c8/109.3.cnf, 75, 109, 327
r75k3q0.6c8/15.4.cnf, 75, 15, 45
r75k3q0.6c8/224.1.cnf, 75, 224, 672
r75k3q0.6c8/257.3.cnf, 75, 257, 771
r75k3q0.6c8/25.2.cnf, 75, 25, 75
r75k3q0.6c8/205.5.cnf, 75, 205, 615
r75k3q0.6c8/162.2.cnf, 75, 162, 486
r75k3q0.6c8/216.2.cnf, 75, 216, 648
r75k3q0.6c8/114.1.cnf, 75, 114, 342
r75k3q0.6c8/56.3.cnf, 75, 56, 168
r75k3q0.6c8/66.1.cnf, 75, 66, 198
r75k3q0.6c8/305.1.cnf, 75, 305, 915
r75k3q0.6c8/106.2.cnf, 75, 106, 318
r75k3q0.6c8/312.1.cnf, 75, 312, 936
r75k3q0.6c8/264.3.cnf, 75, 264, 792
r75k3q0.6c8/101.4.cnf, 75, 101, 303
r75k3q0.6c8/8.2.cnf, 75, 8, 24
r75k3q0.6c8/151.5.cnf, 75, 151, 453
r75k3q0.6c8/276.3.cnf, 75, 276, 828
r75k3q0.6c8/294.2.cnf, 75, 294, 882
r75k3q0.6c8/252.3.cnf, 75, 252, 756
r75k3q0.6c8/145.5.cnf, 75, 145, 435
r75k3q0.6c8/260.1.cnf, 75, 260, 780
r75k3q0.6c8/252.4.cnf, 75, 252, 756
r75k3q0.6c8/312.4.cnf, 75, 312, 936
r75k3q0.6c8/205.1.cnf, 75, 205, 615
r75k3q0.6c8/242.1.cnf, 75, 242, 726
r75k3q0.6c8/177.1.cnf, 75, 177, 531
r75k3q0.6c8/80.4.cnf, 75, 80, 240
r75k3q0.6c8/90.2.cnf, 75, 90, 270
r75k3q0.6c8/20.5.cnf, 75, 20, 60
r75k3q0.6c8/3.3.cnf, 75, 3, 9
r75k3q0.6c8/98.5.cnf, 75, 98, 294
r75k3q0.6c8/30.3.cnf, 75, 30, 90
r75k3q0.6c8/40.1.cnf, 75, 40, 120
r75k3q0.6c8/211.2.cnf, 75, 211, 633
r75k3q0.6c8/134.1.cnf, 75, 134, 402
r75k3q0.6c8/61.4.cnf, 75, 61, 183
r75k3q0.6c8/48.4.cnf, 75, 48, 144
r75k3q0.6c8/136.3.cnf, 75, 136, 408
r75k3q0.6c8/71.2.cnf, 75, 71, 213
r75k3q0.6c8/168.1.cnf, 75, 168, 504
r75k3q0.6c8/79.5.cnf, 75, 79, 237
r75k3q0.6c8/11.3.cnf, 75, 11, 33
r75k3q0.6c8/89.3.cnf, 75, 89, 267
r75k3q0.6c8/9.5.cnf, 75, 9, 27
r75k3q0.6c8/21.1.cnf, 75, 21, 63
r75k3q0.6c8/279.1.cnf, 75, 279, 837
r75k3q0.6c8/229.3.cnf, 75, 229, 687
r75k3q0.6c8/99.1.cnf, 75, 99, 297
r75k3q0.6c8/123.2.cnf, 75, 123, 369
r75k3q0.6c8/29.4.cnf, 75, 29, 87
r75k3q0.6c8/52.2.cnf, 75, 52, 156
r75k3q0.6c8/39.2.cnf, 75, 39, 117
r75k3q0.6c8/171.4.cnf, 75, 171, 513
r75k3q0.6c8/172.3.cnf, 75, 172, 516
r75k3q0.6c8/206.4.cnf, 75, 206, 618
r75k3q0.6c8/167.1.cnf, 75, 167, 501
r75k3q0.6c8/161.5.cnf, 75, 161, 483
r75k3q0.6c8/244.2.cnf, 75, 244, 732
r75k3q0.6c8/233.3.cnf, 75, 233, 699
r75k3q0.6c8/267.4.cnf, 75, 267, 801
r75k3q0.6c8/205.3.cnf, 75, 205, 615
r75k3q0.6c8/238.2.cnf, 75, 238, 714
r75k3q0.6c8/253.1.cnf, 75, 253, 759
r75k3q0.6c8/220.1.cnf, 75, 220, 660
r75k3q0.6c8/128.1.cnf, 75, 128, 384
r75k3q0.6c8/124.1.cnf, 75, 124, 372
r75k3q0.6c8/263.4.cnf, 75, 263, 789
r75k3q0.6c8/180.5.cnf, 75, 180, 540
r75k3q0.6c8/236.2.cnf, 75, 236, 708
r75k3q0.6c8/119.5.cnf, 75, 119, 357
r75k3q0.6c8/139.5.cnf, 75, 139, 417
r75k3q0.6c8/159.1.cnf, 75, 159, 477
r75k3q0.6c8/186.5.cnf, 75, 186, 558
r75k3q0.6c8/175.2.cnf, 75, 175, 525
r75k3q0.6c8/94.4.cnf, 75, 94, 282
r75k3q0.6c8/286.1.cnf, 75, 286, 858
r75k3q0.6c8/156.2.cnf, 75, 156, 468
r75k3q0.6c8/224.3.cnf, 75, 224, 672
r75k3q0.6c8/34.5.cnf, 75, 34, 102
r75k3q0.6c8/197.5.cnf, 75, 197, 591
r75k3q0.6c8/44.3.cnf, 75, 44, 132
r75k3q0.6c8/193.2.cnf, 75, 193, 579
r75k3q0.6c8/282.1.cnf, 75, 282, 846
r75k3q0.6c8/275.2.cnf, 75, 275, 825
r75k3q0.6c8/75.4.cnf, 75, 75, 225
r75k3q0.6c8/105.2.cnf, 75, 105, 315
r75k3q0.6c8/85.2.cnf, 75, 85, 255
r75k3q0.6c8/248.2.cnf, 75, 248, 744
r75k3q0.6c8/137.2.cnf, 75, 137, 411
r75k3q0.6c8/15.5.cnf, 75, 15, 45
r75k3q0.6c8/268.4.cnf, 75, 268, 804
r75k3q0.6c8/25.3.cnf, 75, 25, 75
r75k3q0.6c8/249.4.cnf, 75, 249, 747
r75k3q0.6c8/35.1.cnf, 75, 35, 105
r75k3q0.6c8/236.4.cnf, 75, 236, 708
r75k3q0.6c8/193.4.cnf, 75, 193, 579
r75k3q0.6c8/56.4.cnf, 75, 56, 168
r75k3q0.6c8/260.3.cnf, 75, 260, 780
r75k3q0.6c8/177.4.cnf, 75, 177, 531
r75k3q0.6c8/66.2.cnf, 75, 66, 198
r75k3q0.6c8/202.5.cnf, 75, 202, 606
r75k3q0.6c8/173.5.cnf, 75, 173, 519
r75k3q0.6c8/249.3.cnf, 75, 249, 747
r75k3q0.6c8/16.1.cnf, 75, 16, 48
r75k3q0.6c8/195.1.cnf, 75, 195, 585
r75k3q0.6c8/105.3.cnf, 75, 105, 315
r75k3q0.6c8/328.2.cnf, 75, 328, 984
r75k3q0.6c8/219.5.cnf, 75, 219, 657
r75k3q0.6c8/199.2.cnf, 75, 199, 597
r75k3q0.6c8/163.5.cnf, 75, 163, 489
r75k3q0.6c8/148.1.cnf, 75, 148, 444
r75k3q0.6c8/224.2.cnf, 75, 224, 672
r75k3q0.6c8/184.4.cnf, 75, 184, 552
r75k3q0.6c8/237.3.cnf, 75, 237, 711
r75k3q0.6c8/80.5.cnf, 75, 80, 240
r75k3q0.6c8/243.2.cnf, 75, 243, 729
r75k3q0.6c8/90.3.cnf, 75, 90, 270
r75k3q0.6c8/222.3.cnf, 75, 222, 666
r75k3q0.6c8/101.5.cnf, 75, 101, 303
r75k3q0.6c8/245.2.cnf, 75, 245, 735
r75k3q0.6c8/30.4.cnf, 75, 30, 90
r75k3q0.6c8/8.1.cnf, 75, 8, 24
r75k3q0.6c8/40.2.cnf, 75, 40, 120
r75k3q0.6c8/183.1.cnf, 75, 183, 549
r75k3q0.6c8/193.1.cnf, 75, 193, 579
r75k3q0.6c8/61.5.cnf, 75, 61, 183
r75k3q0.6c8/48.5.cnf, 75, 48, 144
r75k3q0.6c8/221.5.cnf, 75, 221, 663
r75k3q0.6c8/71.3.cnf, 75, 71, 213
r75k3q0.6c8/276.4.cnf, 75, 276, 828
r75k3q0.6c8/81.1.cnf, 75, 81, 243
r75k3q0.6c8/200.4.cnf, 75, 200, 600
r75k3q0.6c8/177.3.cnf, 75, 177, 531
r75k3q0.6c8/11.4.cnf, 75, 11, 33
r75k3q0.6c8/152.5.cnf, 75, 152, 456
r75k3q0.6c8/89.4.cnf, 75, 89, 267
r75k3q0.6c8/21.2.cnf, 75, 21, 63
r75k3q0.6c8/99.2.cnf, 75, 99, 297
r75k3q0.6c8/29.5.cnf, 75, 29, 87
r75k3q0.6c8/52.3.cnf, 75, 52, 156
r75k3q0.6c8/39.3.cnf, 75, 39, 117
r75k3q0.6c8/62.1.cnf, 75, 62, 186
r75k3q0.6c8/49.1.cnf, 75, 49, 147
r75k3q0.6c8/6.2.cnf, 75, 6, 18
r75k3q0.6c8/116.5.cnf, 75, 116, 348
r75k3q0.6c8/237.4.cnf, 75, 237, 711
r75k3q0.6c8/3.2.cnf, 75, 3, 9
r75k3q0.6c8/195.5.cnf, 75, 195, 585
r75k3q0.6c8/281.2.cnf, 75, 281, 843
r75k3q0.6c8/146.1.cnf, 75, 146, 438
r75k3q0.6c8/158.3.cnf, 75, 158, 474
r75k3q0.6c8/185.1.cnf, 75, 185, 555
r75k3q0.6c8/147.3.cnf, 75, 147, 441
r75k3q0.6c8/217.4.cnf, 75, 217, 651
r75k3q0.6c8/109.4.cnf, 75, 109, 327
r75k3q0.6c8/145.1.cnf, 75, 145, 435
r75k3q0.6c8/1.3.cnf, 75, 1, 3
r75k3q0.6c8/208.5.cnf, 75, 208, 624
r75k3q0.6c8/305.3.cnf, 75, 305, 915
r75k3q0.6c8/246.5.cnf, 75, 246, 738
r75k3q0.6c8/94.5.cnf, 75, 94, 282
r75k3q0.6c8/179.4.cnf, 75, 179, 537
r75k3q0.6c8/44.4.cnf, 75, 44, 132
r75k3q0.6c8/7.5.cnf, 75, 7, 21
r75k3q0.6c8/225.1.cnf, 75, 225, 675
r75k3q0.6c8/276.2.cnf, 75, 276, 828
r75k3q0.6c8/4.5.cnf, 75, 4, 12
r75k3q0.6c8/75.5.cnf, 75, 75, 225
r75k3q0.6c8/200.5.cnf, 75, 200, 600
r75k3q0.6c8/85.3.cnf, 75, 85, 255
r75k3q0.6c8/241.1.cnf, 75, 241, 723
r75k3q0.6c8/95.1.cnf, 75, 95, 285
r75k3q0.6c8/126.2.cnf, 75, 126, 378
r75k3q0.6c8/25.4.cnf, 75, 25, 75
r75k3q0.6c8/267.1.cnf, 75, 267, 801
r75k3q0.6c8/230.5.cnf, 75, 230, 690
r75k3q0.6c8/35.2.cnf, 75, 35, 105
r75k3q0.6c8/322.4.cnf, 75, 322, 966
r75k3q0.6c8/230.2.cnf, 75, 230, 690
r75k3q0.6c8/56.5.cnf, 75, 56, 168
r75k3q0.6c8/66.3.cnf, 75, 66, 198
r75k3q0.6c8/237.2.cnf, 75, 237, 711
r75k3q0.6c8/76.1.cnf, 75, 76, 228
r75k3q0.6c8/259.4.cnf, 75, 259, 777
r75k3q0.6c8/16.2.cnf, 75, 16, 48
r75k3q0.6c8/231.1.cnf, 75, 231, 693
r75k3q0.6c8/164.4.cnf, 75, 164, 492
r75k3q0.6c8/136.4.cnf, 75, 136, 408
r75k3q0.6c8/189.5.cnf, 75, 189, 567
