file, #v, #c, #l
rand100_q0.4/202.17.cnf, 100, 202, 606
rand100_q0.4/341.15.cnf, 100, 341, 1023
rand100_q0.4/118.8.cnf, 100, 118, 354
rand100_q0.4/150.16.cnf, 100, 150, 450
rand100_q0.4/107.1.cnf, 100, 107, 321
rand100_q0.4/383.12.cnf, 100, 383, 1149
rand100_q0.4/192.15.cnf, 100, 192, 576
rand100_q0.4/235.15.cnf, 100, 235, 705
rand100_q0.4/88.13.cnf, 100, 88, 264
rand100_q0.4/308.6.cnf, 100, 308, 924
rand100_q0.4/259.5.cnf, 100, 259, 777
rand100_q0.4/373.2.cnf, 100, 373, 1119
rand100_q0.4/92.8.cnf, 100, 92, 276
rand100_q0.4/271.12.cnf, 100, 271, 813
rand100_q0.4/219.17.cnf, 100, 219, 657
rand100_q0.4/127.12.cnf, 100, 127, 381
rand100_q0.4/125.13.cnf, 100, 125, 375
rand100_q0.4/231.17.cnf, 100, 231, 693
rand100_q0.4/39.14.cnf, 100, 39, 117
rand100_q0.4/247.20.cnf, 100, 247, 741
rand100_q0.4/143.10.cnf, 100, 143, 429
rand100_q0.4/266.12.cnf, 100, 266, 798
rand100_q0.4/233.16.cnf, 100, 233, 699
rand100_q0.4/281.13.cnf, 100, 281, 843
rand100_q0.4/173.20.cnf, 100, 173, 519
rand100_q0.4/327.2.cnf, 100, 327, 981
rand100_q0.4/441.7.cnf, 100, 441, 1323
rand100_q0.4/311.9.cnf, 100, 311, 933
rand100_q0.4/410.19.cnf, 100, 410, 1230
rand100_q0.4/185.3.cnf, 100, 185, 555
rand100_q0.4/204.11.cnf, 100, 204, 612
rand100_q0.4/5.7.cnf, 100, 5, 15
rand100_q0.4/300.2.cnf, 100, 300, 900
rand100_q0.4/8.18.cnf, 100, 8, 24
rand100_q0.4/32.9.cnf, 100, 32, 96
rand100_q0.4/312.19.cnf, 100, 312, 936
rand100_q0.4/359.2.cnf, 100, 359, 1077
rand100_q0.4/159.16.cnf, 100, 159, 477
rand100_q0.4/123.6.cnf, 100, 123, 369
rand100_q0.4/67.10.cnf, 100, 67, 201
rand100_q0.4/215.19.cnf, 100, 215, 645
rand100_q0.4/48.10.cnf, 100, 48, 144
rand100_q0.4/297.4.cnf, 100, 297, 891
rand100_q0.4/9.16.cnf, 100, 9, 27
rand100_q0.4/321.15.cnf, 100, 321, 963
rand100_q0.4/188.12.cnf, 100, 188, 564
rand100_q0.4/250.20.cnf, 100, 250, 750
rand100_q0.4/168.20.cnf, 100, 168, 504
rand100_q0.4/186.11.cnf, 100, 186, 558
rand100_q0.4/374.1.cnf, 100, 374, 1122
rand100_q0.4/119.1.cnf, 100, 119, 357
rand100_q0.4/174.11.cnf, 100, 174, 522
rand100_q0.4/56.17.cnf, 100, 56, 168
rand100_q0.4/396.13.cnf, 100, 396, 1188
rand100_q0.4/324.16.cnf, 100, 324, 972
rand100_q0.4/375.10.cnf, 100, 375, 1125
rand100_q0.4/199.15.cnf, 100, 199, 597
rand100_q0.4/327.7.cnf, 100, 327, 981
rand100_q0.4/226.6.cnf, 100, 226, 678
rand100_q0.4/289.19.cnf, 100, 289, 867
rand100_q0.4/361.12.cnf, 100, 361, 1083
rand100_q0.4/58.18.cnf, 100, 58, 174
rand100_q0.4/103.8.cnf, 100, 103, 309
rand100_q0.4/334.2.cnf, 100, 334, 1002
rand100_q0.4/368.14.cnf, 100, 368, 1104
rand100_q0.4/324.7.cnf, 100, 324, 972
rand100_q0.4/365.12.cnf, 100, 365, 1095
rand100_q0.4/111.19.cnf, 100, 111, 333
rand100_q0.4/73.8.cnf, 100, 73, 219
rand100_q0.4/368.4.cnf, 100, 368, 1104
rand100_q0.4/115.16.cnf, 100, 115, 345
rand100_q0.4/315.18.cnf, 100, 315, 945
rand100_q0.4/266.4.cnf, 100, 266, 798
rand100_q0.4/307.5.cnf, 100, 307, 921
rand100_q0.4/328.19.cnf, 100, 328, 984
rand100_q0.4/34.12.cnf, 100, 34, 102
rand100_q0.4/247.3.cnf, 100, 247, 741
rand100_q0.4/83.6.cnf, 100, 83, 249
rand100_q0.4/256.9.cnf, 100, 256, 768
rand100_q0.4/357.13.cnf, 100, 357, 1071
rand100_q0.4/148.10.cnf, 100, 148, 444
rand100_q0.4/77.14.cnf, 100, 77, 231
rand100_q0.4/93.4.cnf, 100, 93, 279
rand100_q0.4/316.7.cnf, 100, 316, 948
rand100_q0.4/92.13.cnf, 100, 92, 276
rand100_q0.4/373.16.cnf, 100, 373, 1119
rand100_q0.4/368.11.cnf, 100, 368, 1104
rand100_q0.4/230.13.cnf, 100, 230, 690
rand100_q0.4/13.9.cnf, 100, 13, 39
rand100_q0.4/321.2.cnf, 100, 321, 963
rand100_q0.4/314.6.cnf, 100, 314, 942
rand100_q0.4/104.20.cnf, 100, 104, 312
rand100_q0.4/288.8.cnf, 100, 288, 864
rand100_q0.4/23.7.cnf, 100, 23, 69
rand100_q0.4/393.1.cnf, 100, 393, 1179
rand100_q0.4/215.9.cnf, 100, 215, 645
rand100_q0.4/341.5.cnf, 100, 341, 1023
rand100_q0.4/386.3.cnf, 100, 386, 1158
rand100_q0.4/342.6.cnf, 100, 342, 1026
rand100_q0.4/401.5.cnf, 100, 401, 1203
rand100_q0.4/33.5.cnf, 100, 33, 99
rand100_q0.4/332.16.cnf, 100, 332, 996
rand100_q0.4/248.10.cnf, 100, 248, 744
rand100_q0.4/355.3.cnf, 100, 355, 1065
rand100_q0.4/275.18.cnf, 100, 275, 825
rand100_q0.4/43.3.cnf, 100, 43, 129
rand100_q0.4/166.9.cnf, 100, 166, 498
rand100_q0.4/163.3.cnf, 100, 163, 489
rand100_q0.4/344.14.cnf, 100, 344, 1032
rand100_q0.4/250.7.cnf, 100, 250, 750
rand100_q0.4/63.10.cnf, 100, 63, 189
rand100_q0.4/176.15.cnf, 100, 176, 528
rand100_q0.4/322.1.cnf, 100, 322, 966
rand100_q0.4/54.8.cnf, 100, 54, 162
rand100_q0.4/231.3.cnf, 100, 231, 693
rand100_q0.4/249.6.cnf, 100, 249, 747
rand100_q0.4/320.12.cnf, 100, 320, 960
rand100_q0.4/45.19.cnf, 100, 45, 135
rand100_q0.4/293.20.cnf, 100, 293, 879
rand100_q0.4/64.6.cnf, 100, 64, 192
rand100_q0.4/231.15.cnf, 100, 231, 693
rand100_q0.4/168.2.cnf, 100, 168, 504
rand100_q0.4/349.20.cnf, 100, 349, 1047
rand100_q0.4/217.18.cnf, 100, 217, 651
rand100_q0.4/421.4.cnf, 100, 421, 1263
rand100_q0.4/74.4.cnf, 100, 74, 222
rand100_q0.4/258.7.cnf, 100, 258, 774
rand100_q0.4/300.16.cnf, 100, 300, 900
rand100_q0.4/117.2.cnf, 100, 117, 351
rand100_q0.4/380.11.cnf, 100, 380, 1140
rand100_q0.4/242.3.cnf, 100, 242, 726
rand100_q0.4/84.2.cnf, 100, 84, 252
rand100_q0.4/11.12.cnf, 100, 11, 33
rand100_q0.4/218.1.cnf, 100, 218, 654
rand100_q0.4/189.8.cnf, 100, 189, 567
rand100_q0.4/392.4.cnf, 100, 392, 1176
rand100_q0.4/259.2.cnf, 100, 259, 777
rand100_q0.4/278.15.cnf, 100, 278, 834
rand100_q0.4/173.4.cnf, 100, 173, 519
rand100_q0.4/196.6.cnf, 100, 196, 588
rand100_q0.4/122.15.cnf, 100, 122, 366
rand100_q0.4/163.10.cnf, 100, 163, 489
rand100_q0.4/75.13.cnf, 100, 75, 225
rand100_q0.4/332.17.cnf, 100, 332, 996
rand100_q0.4/150.1.cnf, 100, 150, 450
rand100_q0.4/14.5.cnf, 100, 14, 42
rand100_q0.4/280.10.cnf, 100, 280, 840
rand100_q0.4/378.15.cnf, 100, 378, 1134
rand100_q0.4/356.14.cnf, 100, 356, 1068
rand100_q0.4/343.6.cnf, 100, 343, 1029
rand100_q0.4/424.10.cnf, 100, 424, 1272
rand100_q0.4/135.5.cnf, 100, 135, 405
rand100_q0.4/29.12.cnf, 100, 29, 87
rand100_q0.4/383.19.cnf, 100, 383, 1149
rand100_q0.4/13.12.cnf, 100, 13, 39
rand100_q0.4/292.4.cnf, 100, 292, 876
rand100_q0.4/24.3.cnf, 100, 24, 72
rand100_q0.4/212.4.cnf, 100, 212, 636
rand100_q0.4/134.13.cnf, 100, 134, 402
rand100_q0.4/402.16.cnf, 100, 402, 1206
rand100_q0.4/201.7.cnf, 100, 201, 603
rand100_q0.4/388.19.cnf, 100, 388, 1164
rand100_q0.4/184.10.cnf, 100, 184, 552
rand100_q0.4/175.5.cnf, 100, 175, 525
rand100_q0.4/273.10.cnf, 100, 273, 819
rand100_q0.4/34.1.cnf, 100, 34, 102
rand100_q0.4/119.2.cnf, 100, 119, 357
rand100_q0.4/117.10.cnf, 100, 117, 351
rand100_q0.4/234.16.cnf, 100, 234, 702
rand100_q0.4/39.10.cnf, 100, 39, 117
rand100_q0.4/70.15.cnf, 100, 70, 210
rand100_q0.4/102.2.cnf, 100, 102, 306
rand100_q0.4/416.7.cnf, 100, 416, 1248
rand100_q0.4/344.13.cnf, 100, 344, 1032
rand100_q0.4/234.7.cnf, 100, 234, 702
rand100_q0.4/237.18.cnf, 100, 237, 711
rand100_q0.4/254.20.cnf, 100, 254, 762
rand100_q0.4/232.8.cnf, 100, 232, 696
rand100_q0.4/55.4.cnf, 100, 55, 165
rand100_q0.4/123.11.cnf, 100, 123, 369
rand100_q0.4/200.3.cnf, 100, 200, 600
rand100_q0.4/307.20.cnf, 100, 307, 921
rand100_q0.4/140.11.cnf, 100, 140, 420
rand100_q0.4/148.9.cnf, 100, 148, 444
rand100_q0.4/65.2.cnf, 100, 65, 195
rand100_q0.4/173.7.cnf, 100, 173, 519
rand100_q0.4/192.6.cnf, 100, 192, 576
rand100_q0.4/251.20.cnf, 100, 251, 753
rand100_q0.4/238.7.cnf, 100, 238, 714
rand100_q0.4/379.18.cnf, 100, 379, 1137
rand100_q0.4/303.6.cnf, 100, 303, 909
rand100_q0.4/286.9.cnf, 100, 286, 858
rand100_q0.4/234.4.cnf, 100, 234, 702
rand100_q0.4/360.5.cnf, 100, 360, 1080
rand100_q0.4/35.12.cnf, 100, 35, 105
rand100_q0.4/149.5.cnf, 100, 149, 447
rand100_q0.4/42.13.cnf, 100, 42, 126
rand100_q0.4/258.16.cnf, 100, 258, 774
rand100_q0.4/396.18.cnf, 100, 396, 1188
rand100_q0.4/488.13.cnf, 100, 488, 1464
rand100_q0.4/163.8.cnf, 100, 163, 489
rand100_q0.4/454.13.cnf, 100, 454, 1362
rand100_q0.4/442.16.cnf, 100, 442, 1326
rand100_q0.4/146.15.cnf, 100, 146, 438
rand100_q0.4/188.9.cnf, 100, 188, 564
rand100_q0.4/364.3.cnf, 100, 364, 1092
rand100_q0.4/33.11.cnf, 100, 33, 99
rand100_q0.4/346.20.cnf, 100, 346, 1038
rand100_q0.4/15.1.cnf, 100, 15, 45
rand100_q0.4/139.13.cnf, 100, 139, 417
rand100_q0.4/322.6.cnf, 100, 322, 966
rand100_q0.4/415.11.cnf, 100, 415, 1245
rand100_q0.4/191.13.cnf, 100, 191, 573
rand100_q0.4/245.3.cnf, 100, 245, 735
rand100_q0.4/383.13.cnf, 100, 383, 1149
rand100_q0.4/366.10.cnf, 100, 366, 1098
rand100_q0.4/36.11.cnf, 100, 36, 108
rand100_q0.4/82.19.cnf, 100, 82, 246
rand100_q0.4/181.9.cnf, 100, 181, 543
rand100_q0.4/180.3.cnf, 100, 180, 540
rand100_q0.4/256.1.cnf, 100, 256, 768
rand100_q0.4/286.15.cnf, 100, 286, 858
rand100_q0.4/85.17.cnf, 100, 85, 255
rand100_q0.4/329.5.cnf, 100, 329, 987
rand100_q0.4/111.10.cnf, 100, 111, 333
rand100_q0.4/279.20.cnf, 100, 279, 837
rand100_q0.4/158.10.cnf, 100, 158, 474
rand100_q0.4/260.14.cnf, 100, 260, 780
rand100_q0.4/30.12.cnf, 100, 30, 90
rand100_q0.4/409.20.cnf, 100, 409, 1227
rand100_q0.4/135.9.cnf, 100, 135, 405
rand100_q0.4/169.11.cnf, 100, 169, 507
rand100_q0.4/305.15.cnf, 100, 305, 915
rand100_q0.4/48.18.cnf, 100, 48, 144
rand100_q0.4/377.14.cnf, 100, 377, 1131
rand100_q0.4/265.16.cnf, 100, 265, 795
rand100_q0.4/134.20.cnf, 100, 134, 402
rand100_q0.4/81.10.cnf, 100, 81, 243
rand100_q0.4/324.12.cnf, 100, 324, 972
rand100_q0.4/44.20.cnf, 100, 44, 132
rand100_q0.4/326.2.cnf, 100, 326, 978
rand100_q0.4/284.18.cnf, 100, 284, 852
rand100_q0.4/48.19.cnf, 100, 48, 144
rand100_q0.4/351.6.cnf, 100, 351, 1053
rand100_q0.4/171.1.cnf, 100, 171, 513
rand100_q0.4/305.5.cnf, 100, 305, 915
rand100_q0.4/290.8.cnf, 100, 290, 870
rand100_q0.4/313.18.cnf, 100, 313, 939
rand100_q0.4/202.12.cnf, 100, 202, 606
rand100_q0.4/289.15.cnf, 100, 289, 867
rand100_q0.4/153.9.cnf, 100, 153, 459
rand100_q0.4/75.12.cnf, 100, 75, 225
rand100_q0.4/71.14.cnf, 100, 71, 213
rand100_q0.4/80.11.cnf, 100, 80, 240
rand100_q0.4/222.15.cnf, 100, 222, 666
rand100_q0.4/267.2.cnf, 100, 267, 801
rand100_q0.4/136.17.cnf, 100, 136, 408
rand100_q0.4/83.14.cnf, 100, 83, 249
rand100_q0.4/212.10.cnf, 100, 212, 636
rand100_q0.4/126.5.cnf, 100, 126, 378
rand100_q0.4/87.14.cnf, 100, 87, 261
rand100_q0.4/197.12.cnf, 100, 197, 591
rand100_q0.4/120.6.cnf, 100, 120, 360
rand100_q0.4/80.10.cnf, 100, 80, 240
rand100_q0.4/380.15.cnf, 100, 380, 1140
rand100_q0.4/388.3.cnf, 100, 388, 1164
rand100_q0.4/121.18.cnf, 100, 121, 363
rand100_q0.4/381.1.cnf, 100, 381, 1143
rand100_q0.4/426.9.cnf, 100, 426, 1278
rand100_q0.4/259.3.cnf, 100, 259, 777
rand100_q0.4/116.8.cnf, 100, 116, 348
rand100_q0.4/137.12.cnf, 100, 137, 411
rand100_q0.4/273.11.cnf, 100, 273, 819
rand100_q0.4/338.15.cnf, 100, 338, 1014
rand100_q0.4/229.19.cnf, 100, 229, 687
rand100_q0.4/218.6.cnf, 100, 218, 654
rand100_q0.4/108.8.cnf, 100, 108, 324
rand100_q0.4/40.11.cnf, 100, 40, 120
rand100_q0.4/329.19.cnf, 100, 329, 987
rand100_q0.4/265.5.cnf, 100, 265, 795
rand100_q0.4/199.5.cnf, 100, 199, 597
rand100_q0.4/389.14.cnf, 100, 389, 1167
rand100_q0.4/416.1.cnf, 100, 416, 1248
rand100_q0.4/222.20.cnf, 100, 222, 666
rand100_q0.4/352.19.cnf, 100, 352, 1056
rand100_q0.4/171.6.cnf, 100, 171, 513
rand100_q0.4/372.17.cnf, 100, 372, 1116
rand100_q0.4/327.16.cnf, 100, 327, 981
rand100_q0.4/241.14.cnf, 100, 241, 723
rand100_q0.4/330.10.cnf, 100, 330, 990
rand100_q0.4/366.3.cnf, 100, 366, 1098
rand100_q0.4/388.9.cnf, 100, 388, 1164
rand100_q0.4/229.15.cnf, 100, 229, 687
rand100_q0.4/211.19.cnf, 100, 211, 633
rand100_q0.4/418.6.cnf, 100, 418, 1254
rand100_q0.4/83.18.cnf, 100, 83, 249
rand100_q0.4/165.18.cnf, 100, 165, 495
rand100_q0.4/177.2.cnf, 100, 177, 531
rand100_q0.4/82.17.cnf, 100, 82, 246
rand100_q0.4/436.18.cnf, 100, 436, 1308
rand100_q0.4/392.2.cnf, 100, 392, 1176
rand100_q0.4/134.8.cnf, 100, 134, 402
rand100_q0.4/110.13.cnf, 100, 110, 330
rand100_q0.4/316.14.cnf, 100, 316, 948
rand100_q0.4/195.15.cnf, 100, 195, 585
rand100_q0.4/102.4.cnf, 100, 102, 306
rand100_q0.4/87.8.cnf, 100, 87, 261
rand100_q0.4/371.18.cnf, 100, 371, 1113
rand100_q0.4/333.1.cnf, 100, 333, 999
rand100_q0.4/100.8.cnf, 100, 100, 300
rand100_q0.4/105.19.cnf, 100, 105, 315
rand100_q0.4/97.6.cnf, 100, 97, 291
rand100_q0.4/373.12.cnf, 100, 373, 1119
rand100_q0.4/225.13.cnf, 100, 225, 675
rand100_q0.4/352.12.cnf, 100, 352, 1056
rand100_q0.4/111.9.cnf, 100, 111, 333
rand100_q0.4/191.9.cnf, 100, 191, 573
rand100_q0.4/402.14.cnf, 100, 402, 1206
rand100_q0.4/160.17.cnf, 100, 160, 480
rand100_q0.4/40.9.cnf, 100, 40, 120
rand100_q0.4/262.1.cnf, 100, 262, 786
rand100_q0.4/27.9.cnf, 100, 27, 81
rand100_q0.4/331.15.cnf, 100, 331, 993
rand100_q0.4/381.2.cnf, 100, 381, 1143
rand100_q0.4/108.9.cnf, 100, 108, 324
rand100_q0.4/323.17.cnf, 100, 323, 969
rand100_q0.4/50.7.cnf, 100, 50, 150
rand100_q0.4/284.10.cnf, 100, 284, 852
rand100_q0.4/13.17.cnf, 100, 13, 39
rand100_q0.4/168.12.cnf, 100, 168, 504
rand100_q0.4/37.7.cnf, 100, 37, 111
rand100_q0.4/39.17.cnf, 100, 39, 117
rand100_q0.4/269.9.cnf, 100, 269, 807
rand100_q0.4/314.9.cnf, 100, 314, 942
rand100_q0.4/130.18.cnf, 100, 130, 390
rand100_q0.4/60.5.cnf, 100, 60, 180
rand100_q0.4/47.5.cnf, 100, 47, 141
rand100_q0.4/204.4.cnf, 100, 204, 612
rand100_q0.4/99.11.cnf, 100, 99, 297
rand100_q0.4/261.8.cnf, 100, 261, 783
rand100_q0.4/18.17.cnf, 100, 18, 54
rand100_q0.4/181.17.cnf, 100, 181, 543
rand100_q0.4/70.3.cnf, 100, 70, 210
rand100_q0.4/401.6.cnf, 100, 401, 1203
rand100_q0.4/325.18.cnf, 100, 325, 975
rand100_q0.4/93.19.cnf, 100, 93, 279
rand100_q0.4/80.1.cnf, 100, 80, 240
rand100_q0.4/325.20.cnf, 100, 325, 975
rand100_q0.4/428.7.cnf, 100, 428, 1284
rand100_q0.4/82.11.cnf, 100, 82, 246
rand100_q0.4/209.4.cnf, 100, 209, 627
rand100_q0.4/111.18.cnf, 100, 111, 333
rand100_q0.4/296.5.cnf, 100, 296, 888
rand100_q0.4/341.13.cnf, 100, 341, 1023
rand100_q0.4/292.1.cnf, 100, 292, 876
rand100_q0.4/175.17.cnf, 100, 175, 525
rand100_q0.4/68.8.cnf, 100, 68, 204
rand100_q0.4/303.9.cnf, 100, 303, 909
rand100_q0.4/174.9.cnf, 100, 174, 522
rand100_q0.4/182.14.cnf, 100, 182, 546
rand100_q0.4/394.3.cnf, 100, 394, 1182
rand100_q0.4/144.6.cnf, 100, 144, 432
rand100_q0.4/78.6.cnf, 100, 78, 234
rand100_q0.4/372.3.cnf, 100, 372, 1116
rand100_q0.4/10.4.cnf, 100, 10, 30
rand100_q0.4/203.19.cnf, 100, 203, 609
rand100_q0.4/184.2.cnf, 100, 184, 552
rand100_q0.4/275.20.cnf, 100, 275, 825
rand100_q0.4/216.8.cnf, 100, 216, 648
rand100_q0.4/44.11.cnf, 100, 44, 132
rand100_q0.4/88.4.cnf, 100, 88, 264
rand100_q0.4/421.1.cnf, 100, 421, 1263
rand100_q0.4/20.2.cnf, 100, 20, 60
rand100_q0.4/342.7.cnf, 100, 342, 1026
rand100_q0.4/110.4.cnf, 100, 110, 330
rand100_q0.4/335.8.cnf, 100, 335, 1005
rand100_q0.4/59.19.cnf, 100, 59, 177
rand100_q0.4/144.17.cnf, 100, 144, 432
rand100_q0.4/164.15.cnf, 100, 164, 492
rand100_q0.4/100.3.cnf, 100, 100, 300
rand100_q0.4/45.11.cnf, 100, 45, 135
rand100_q0.4/130.6.cnf, 100, 130, 390
rand100_q0.4/69.16.cnf, 100, 69, 207
rand100_q0.4/12.14.cnf, 100, 12, 36
rand100_q0.4/148.15.cnf, 100, 148, 444
rand100_q0.4/389.12.cnf, 100, 389, 1167
rand100_q0.4/98.2.cnf, 100, 98, 294
rand100_q0.4/418.11.cnf, 100, 418, 1254
rand100_q0.4/24.18.cnf, 100, 24, 72
rand100_q0.4/78.11.cnf, 100, 78, 234
rand100_q0.4/1.1.cnf, 100, 1, 3
rand100_q0.4/18.7.cnf, 100, 18, 54
rand100_q0.4/212.3.cnf, 100, 212, 636
rand100_q0.4/140.5.cnf, 100, 140, 420
rand100_q0.4/136.20.cnf, 100, 136, 408
rand100_q0.4/370.19.cnf, 100, 370, 1110
rand100_q0.4/287.2.cnf, 100, 287, 861
rand100_q0.4/275.17.cnf, 100, 275, 825
rand100_q0.4/95.18.cnf, 100, 95, 285
rand100_q0.4/62.14.cnf, 100, 62, 186
rand100_q0.4/28.5.cnf, 100, 28, 84
rand100_q0.4/252.19.cnf, 100, 252, 756
rand100_q0.4/198.8.cnf, 100, 198, 594
rand100_q0.4/375.16.cnf, 100, 375, 1125
rand100_q0.4/245.7.cnf, 100, 245, 735
rand100_q0.4/317.12.cnf, 100, 317, 951
rand100_q0.4/368.2.cnf, 100, 368, 1104
rand100_q0.4/258.14.cnf, 100, 258, 774
rand100_q0.4/51.3.cnf, 100, 51, 153
rand100_q0.4/302.8.cnf, 100, 302, 906
rand100_q0.4/38.3.cnf, 100, 38, 114
rand100_q0.4/379.11.cnf, 100, 379, 1137
rand100_q0.4/129.18.cnf, 100, 129, 387
rand100_q0.4/285.15.cnf, 100, 285, 855
rand100_q0.4/61.1.cnf, 100, 61, 183
rand100_q0.4/48.1.cnf, 100, 48, 144
rand100_q0.4/303.14.cnf, 100, 303, 909
rand100_q0.4/168.6.cnf, 100, 168, 504
rand100_q0.4/267.17.cnf, 100, 267, 801
rand100_q0.4/49.8.cnf, 100, 49, 147
rand100_q0.4/116.20.cnf, 100, 116, 348
rand100_q0.4/399.7.cnf, 100, 399, 1197
rand100_q0.4/198.19.cnf, 100, 198, 594
rand100_q0.4/51.19.cnf, 100, 51, 153
rand100_q0.4/296.17.cnf, 100, 296, 888
rand100_q0.4/285.7.cnf, 100, 285, 855
rand100_q0.4/59.6.cnf, 100, 59, 177
rand100_q0.4/206.17.cnf, 100, 206, 618
rand100_q0.4/229.4.cnf, 100, 229, 687
rand100_q0.4/65.13.cnf, 100, 65, 195
rand100_q0.4/171.16.cnf, 100, 171, 513
rand100_q0.4/242.14.cnf, 100, 242, 726
rand100_q0.4/179.17.cnf, 100, 179, 537
rand100_q0.4/69.4.cnf, 100, 69, 207
rand100_q0.4/106.3.cnf, 100, 106, 318
rand100_q0.4/300.4.cnf, 100, 300, 900
rand100_q0.4/392.7.cnf, 100, 392, 1176
rand100_q0.4/325.14.cnf, 100, 325, 975
rand100_q0.4/261.4.cnf, 100, 261, 783
rand100_q0.4/282.12.cnf, 100, 282, 846
rand100_q0.4/79.2.cnf, 100, 79, 237
rand100_q0.4/179.11.cnf, 100, 179, 537
rand100_q0.4/290.5.cnf, 100, 290, 870
rand100_q0.4/274.6.cnf, 100, 274, 822
rand100_q0.4/128.16.cnf, 100, 128, 384
rand100_q0.4/377.20.cnf, 100, 377, 1131
rand100_q0.4/328.7.cnf, 100, 328, 984
rand100_q0.4/159.2.cnf, 100, 159, 477
rand100_q0.4/211.14.cnf, 100, 211, 633
rand100_q0.4/171.12.cnf, 100, 171, 513
